,model,run_type,accuracy,average precision,balanced accuracy,AUROC
91,random_forest_4,test,0.8256018341612533,0.5407857975462078,0.7268750898455756,0.7268750898455755
92,random_forest_4,train,0.8267033512935152,0.5431243217485574,0.7259752764764645,0.7259752764764645
93,random_forest_4,test,0.8281238058846007,0.5465831898438217,0.7281239397207296,0.7281239397207296
94,random_forest_4,train,0.8286713286713286,0.5479449301752973,0.7295360441294896,0.7295360441294896
95,random_forest_4,test,0.8236148261367978,0.5360317564127526,0.723823834071901,0.7238238340719009
96,random_forest_4,train,0.828040811647369,0.5463936845705881,0.7283249973782738,0.7283249973782738
97,random_forest_4,test,0.82338555598013,0.5352273508395724,0.7216581896514482,0.7216581896514482
98,random_forest_4,train,0.8273720814704422,0.5447643682704155,0.7272128463160287,0.7272128463160287
99,random_forest_4,test,0.8253725640045854,0.5399150040409652,0.7238733995454996,0.7238733995454996
100,random_forest_5,train,0.8674003592036379,0.647123847923076,0.7814382402457356,0.7814382402457356
101,random_forest_5,test,0.8247611769201376,0.538662530580096,0.724786714794611,0.724786714794611
102,random_forest_5,train,0.8679735564981467,0.6484558377127584,0.7828185336599602,0.7828185336599602
103,random_forest_5,test,0.8282766526557126,0.5472852636717742,0.7315742127787939,0.7315742127787939
104,random_forest_5,train,0.8675149986625397,0.6472526436887709,0.7821030971382693,0.7821030971382693
105,random_forest_5,test,0.8278945357279327,0.546580040168178,0.7325630577493001,0.7325630577493002
106,random_forest_5,train,0.8684321143337537,0.6495929387927122,0.7837220983476297,0.7837220983476298
107,random_forest_5,test,0.8240733664501337,0.537554389220259,0.7271518678572586,0.7271518678572587
108,random_forest_5,train,0.866731629026711,0.6450886947672723,0.7812040206247233,0.7812040206247232
109,random_forest_5,test,0.8286587695834925,0.5485968807326226,0.7350164109702905,0.7350164109702905
110,random_forest_5,train,0.8668462684856127,0.6455011188776387,0.7810536554646836,0.7810536554646837
111,random_forest_5,test,0.8252197172334734,0.5403246288647098,0.7292016082234789,0.7292016082234788
112,random_forest_5,train,0.8669609079445145,0.6460732466162193,0.7804643245840277,0.7804643245840276
113,random_forest_5,test,0.8288880397401605,0.5488160256113914,0.7330018259926272,0.7330018259926272
114,random_forest_5,train,0.8680690893805648,0.648453299304158,0.7837000634334046,0.7837000634334047
115,random_forest_5,test,0.8249904470768055,0.5400123953600732,0.730129333557632,0.730129333557632
116,random_forest_5,train,0.8668653750620964,0.64539358146785,0.7815476889885806,0.7815476889885806
117,random_forest_5,test,0.8262132212457012,0.5423528251729887,0.7285535168232959,0.7285535168232959
118,random_forest_5,train,0.8662539646146203,0.6441770099869819,0.7794719723403063,0.7794719723403063
119,random_forest_5,test,0.8278945357279327,0.5464630819160352,0.7317270118696769,0.7317270118696769
120,random_forest_6,train,0.867801597309794,0.6481675878294152,0.7820929890053507,0.7820929890053507
121,random_forest_6,test,0.8259839510890332,0.5414982837600708,0.7258026402871068,0.725802640287107
122,random_forest_6,train,0.8692154839695824,0.6520157393380531,0.7839522747154747,0.7839522747154747
123,random_forest_6,test,0.83041650745128,0.5523689375248664,0.7341463259763036,0.7341463259763036
124,random_forest_6,train,0.868164622262983,0.649338928987716,0.7820732176604696,0.7820732176604696
125,random_forest_6,test,0.8291173098968284,0.5495273827810718,0.7345822382973438,0.7345822382973438
126,random_forest_6,train,0.8691008445106806,0.6514975877856812,0.7843534774301522,0.7843534774301522
127,random_forest_6,test,0.8243026366068017,0.5378819484322992,0.7262241425231055,0.7262241425231055
128,random_forest_6,train,0.8680308762275976,0.6488812026316279,0.7821476118876753,0.7821476118876752
129,random_forest_6,test,0.8278945357279327,0.546797393385979,0.7339843357446596,0.7339843357446596
130,random_forest_6,train,0.8685658603691391,0.6503609420735743,0.7827906758087442,0.7827906758087442
131,random_forest_6,test,0.8281238058846007,0.5468425298538956,0.7307156819475615,0.7307156819475615
132,random_forest_6,train,0.8679735564981467,0.6488052054904495,0.7818569897005148,0.7818569897005148
133,random_forest_6,test,0.8311807413068399,0.5542458555778007,0.7355964241417461,0.7355964241417461
134,random_forest_6,train,0.8684321143337537,0.6496670602105505,0.7835130670520981,0.7835130670520981
135,random_forest_6,test,0.827283148643485,0.5450590810301117,0.7312190491234289,0.731219049123429
136,random_forest_6,train,0.8678398104627613,0.6483870015891562,0.7818268682799548,0.781826868279955
137,random_forest_6,test,0.8272067252579289,0.5447678237450649,0.7303299584740202,0.73032995847402
138,random_forest_6,train,0.867495892086056,0.6476592747025213,0.7808147446913523,0.7808147446913521
139,random_forest_6,test,0.8304929308368361,0.5524432075983807,0.7330289065146168,0.7330289065146168
140,random_forest_7,train,0.8685849669456227,0.6504333789445597,0.782762131093812,0.7827621310938121
141,random_forest_7,test,0.826824608330149,0.543550083662603,0.7273057832223351,0.7273057832223351
142,random_forest_7,train,0.8685658603691391,0.6505210348609579,0.7823726132176809,0.782372613217681
143,random_forest_7,test,0.8310278945357279,0.5537677756427288,0.7341526611947775,0.7341526611947776
144,random_forest_7,train,0.8682983682983683,0.6499453647957436,0.7816225671013067,0.7816225671013067
145,random_forest_7,test,0.8291937332823844,0.5497362804775233,0.7348860968310165,0.7348860968310164
146,random_forest_7,train,0.8694638694638694,0.6526564533115422,0.7843755123443772,0.7843755123443772
