,model,run_type,accuracy,average precision,balanced accuracy,AUROC
45,SGD_3,test,0.7559303373035732,0.2706510508870251,0.782585124335273,0.7825851243352733
46,SGD_3,train,0.7648199584615769,0.25790645463130973,0.7597520738356189,0.7597520738356189
47,SGD_3,test,0.7621359223300971,0.2545423216887127,0.7562972841502116,0.7562972841502117
48,SGD_3,train,0.7514951329980232,0.2809222560918785,0.7995969928444578,0.7995969928444578
49,SGD_3,test,0.7485737163447103,0.2760648812485968,0.7942235236995909,0.794223523699591
50,SGD_3,train,0.7777319020093587,0.266436762188389,0.7644440921794736,0.7644440921794736
51,SGD_3,test,0.7811530377339606,0.2685751983678842,0.7652732179545325,0.7652732179545325
52,SGD_3,train,0.7454520431399044,0.2564906881176523,0.7675317466298929,0.7675317466298929
53,SGD_3,test,0.7441697527774997,0.25649204503597006,0.7680940977975854,0.7680940977975853
54,SGD_3,train,0.794059505042164,0.2631511323687987,0.7498935706453327,0.7498935706453327
55,SGD_3,test,0.794565108597738,0.26106893060622977,0.7467109515060544,0.7467109515060544
56,SGD_3,train,0.7454520431399044,0.27575614642771906,0.7954853837178818,0.7954853837178817
57,SGD_3,test,0.7399159243318987,0.27131211883341594,0.7918543418635151,0.7918543418635151
58,SGD_3,train,0.7799464504666817,0.26029642518359286,0.7546558845800346,0.7546558845800346
59,SGD_3,test,0.7845060554499049,0.2620256609603371,0.7542707681208662,0.7542707681208662
60,SGD_4,train,0.8539524059755274,0.2134518557019585,0.6408455495986976,0.6408455495986976
61,SGD_4,test,0.85572014813332,0.21491005325760404,0.6409142089707902,0.6409142089707903
62,SGD_4,train,0.8626354377799464,0.2095910297847626,0.6275924594737283,0.6275924594737283
63,SGD_4,test,0.858622760484436,0.19826709297572181,0.6178411949107704,0.6178411949107704
64,SGD_4,train,0.8684908540399869,0.20522872620442256,0.6158707909867496,0.6158707909867496
65,SGD_4,test,0.8670803723351016,0.20268201276173753,0.6144619488963737,0.6144619488963737
66,SGD_4,train,0.8363235993293797,0.22193951847427948,0.6662480931027879,0.6662480931027879
67,SGD_4,test,0.8353518166349715,0.2135503914170237,0.6560735890460798,0.6560735890460798
68,SGD_4,train,0.8191201861722093,0.23253168169294935,0.6924375095469506,0.6924375095469507
69,SGD_4,test,0.819337403663297,0.2381837263713895,0.6996969759706737,0.6996969759706737
70,SGD_4,train,0.8709431223882091,0.1738562900418461,0.576082119198465,0.5760821191984649
71,SGD_4,test,0.8707336602942648,0.1721099632672683,0.5741834936472028,0.5741834936472029
72,SGD_4,train,0.8402146985962015,0.2258295441635426,0.6681383520049227,0.6681383520049227
73,SGD_4,test,0.8389050145130618,0.22185460961524212,0.6640886377821121,0.6640886377821121
74,SGD_4,train,0.744263443685409,0.252477777487903,0.7621754796607125,0.7621754796607123
75,SGD_4,test,0.746371734561105,0.25189257076986854,0.7602554801635063,0.7602554801635063
76,SGD_4,train,0.854978354978355,0.21344645841616566,0.6398824323820336,0.6398824323820336
77,SGD_4,test,0.8533680312281053,0.21690985235819799,0.645577556292291,0.6455775562922911
78,SGD_4,train,0.8696294072016615,0.17852464036381016,0.5830635292890562,0.5830635292890564
79,SGD_4,test,0.8702832549294365,0.17836567699920808,0.5821074195457101,0.5821074195457101
80,SGD_5,train,0.8543277531716839,0.19911061033690255,0.6227864479570919,0.622786447957092
81,SGD_5,test,0.8532679411470323,0.19843396097921326,0.6227997362882158,0.6227997362882157
82,SGD_5,train,0.8536271050721917,0.2210014777116873,0.650387878623657,0.650387878623657
83,SGD_5,test,0.8530177159443499,0.21930033117407627,0.6488323202962009,0.6488323202962009
84,SGD_5,train,0.8607086555063433,0.18907403284891178,0.6046814230274521,0.6046814230274521
85,SGD_5,test,0.8619257331598439,0.1916422667213133,0.6066285727357843,0.6066285727357843
86,SGD_5,train,0.8498736331106274,0.24475282895176906,0.6828927980760251,0.682892798076025
87,SGD_5,test,0.8464117705935342,0.23896305243969168,0.6790735926040732,0.6790735926040732
88,SGD_5,train,0.827427870780472,0.25480419344167116,0.7151520300272742,0.7151520300272741
89,SGD_5,test,0.8250925833249925,0.2523927487900955,0.7138695501600296,0.7138695501600297
90,SGD_5,train,0.8662888171558691,0.19131819683304774,0.6018941448566079,0.6018941448566079
91,SGD_5,test,0.8688319487538785,0.1945875095328835,0.6029140992699737,0.6029140992699739
92,SGD_5,train,0.8500988414283212,0.23509028941349108,0.670930100993855,0.670930100993855
93,SGD_5,test,0.8473125813231909,0.23369240310471026,0.6717688411331354,0.6717688411331354
94,SGD_5,train,0.8645747316267548,0.19959965255460158,0.6136027054124908,0.6136027054124908
95,SGD_5,test,0.8653788409568611,0.19783378252183684,0.6105879149482931,0.6105879149482932
96,SGD_5,train,0.852938968545905,0.24210317557394617,0.6766328182994683,0.6766328182994684
97,SGD_5,test,0.8549194274847363,0.2449106529426358,0.6779039679434824,0.6779039679434825
98,SGD_5,train,0.8437179390936617,0.14114115024395033,0.5492214874151143,0.5492214874151143
99,SGD_5,test,0.8464618156340706,0.14136807290725678,0.5485925067656199,0.5485925067656199
100,SGD_6,train,0.7307008983309561,0.2139615587942663,0.7080248921656591,0.7080248921656589
101,SGD_6,test,0.734761285156641,0.21975632208841483,0.7158579311863541,0.7158579311863541
102,SGD_6,train,0.821609989240047,0.2517498224600982,0.7157589999344499,0.7157589999344499
103,SGD_6,test,0.816334701231108,0.24358592979541643,0.7088988065367836,0.7088988065367837
104,SGD_6,train,0.7139604133823787,0.24701848313244118,0.7670668979840578,0.7670668979840578
105,SGD_6,test,0.717145430887799,0.24569764344595957,0.7636618887113633,0.7636618887113634
106,SGD_6,train,0.6994720116107399,0.18686778385038483,0.6699831190268453,0.6699831190268452
107,SGD_6,test,0.6920228205384846,0.1851103756308376,0.668334386523257,0.668334386523257
108,SGD_6,train,0.7777444135825639,0.25564317376501977,0.7494516806579936,0.7494516806579936
109,SGD_6,test,0.7759983985587028,0.2485244129255187,0.7403536411417893,0.7403536411417893
110,SGD_6,train,0.717526211745865,0.2601311266493404,0.7857719768608726,0.7857719768608729
111,SGD_6,test,0.7213492142928636,0.2620613233962432,0.7869511762356034,0.7869511762356034
112,SGD_6,train,0.763481220128619,0.30001600423559804,0.8190812166395616,0.8190812166395615
113,SGD_6,test,0.7611350215193674,0.29906503094395215,0.8191662632881203,0.8191662632881203
114,SGD_6,train,0.805244851487626,0.1669602040372563,0.6049741086042592,0.6049741086042592
115,SGD_6,test,0.8077769992993694,0.16721584518545263,0.6044327654704239,0.6044327654704239
116,SGD_6,train,0.7496934664564723,0.2772016561434102,0.7953018189431587,0.7953018189431587
117,SGD_6,test,0.7508757882093885,0.2792616905823074,0.7975295681787589,0.797529568178759
118,SGD_6,train,0.7648700047543978,0.27020510011792254,0.777098097158917,0.7770980971589169
119,SGD_6,test,0.7637373636272645,0.26728281323236697,0.7735653484110109,0.7735653484110109
