,model,run_type,accuracy,average precision,balanced accuracy,AUROC
0,random_forest_1,train,0.9998373495483323,0.9987215713735018,0.9995895147108038,0.9995895147108037
1,random_forest_1,test,0.878840956861175,0.21182850110874119,0.6089584853092005,0.6089584853092006
2,random_forest_1,train,0.9998748842679479,0.9990490541894214,0.9995653648293248,0.9995653648293249
3,random_forest_1,test,0.8768391552397158,0.20229087881303387,0.601278664024582,0.6012786640245821
4,random_forest_1,train,0.9997998148287166,0.9984314134281049,0.9994773053869754,0.9994773053869754
5,random_forest_1,test,0.8795415874286858,0.21321832451142325,0.6093561447990602,0.6093561447990602
6,random_forest_1,train,0.9998123264019217,0.9985487681483053,0.9994389533808585,0.9994389533808585
7,random_forest_1,test,0.8783405064558102,0.20638147641268167,0.6035849362392063,0.6035849362392062
8,random_forest_1,train,0.9998623726947427,0.9989315669555355,0.9996037168354416,0.9996037168354415
9,random_forest_1,test,0.8784906415774196,0.20651111720017032,0.6034883808949891,0.6034883808949891
10,random_forest_1,train,0.999824837975127,0.9986413648075517,0.9994915075116133,0.9994915075116133
11,random_forest_1,test,0.8817936142528275,0.219507029425288,0.6124520169369082,0.6124520169369082
12,random_forest_1,train,0.9997873032555114,0.9983388167967301,0.9994247512562208,0.9994247512562208
13,random_forest_1,test,0.8761885697127415,0.1995258320081505,0.5990917278635561,0.5990917278635561
14,random_forest_1,train,0.999824837975127,0.9986413648075517,0.9994915075116133,0.9994915075116133
15,random_forest_1,test,0.8778901010909819,0.20312798882204014,0.6006027766150621,0.6006027766150621
16,random_forest_1,train,0.9998748842679479,0.9990365978688839,0.9996108178977605,0.9996108178977605
17,random_forest_1,test,0.8795916324692223,0.21011831618046636,0.6057491872074521,0.605749187207452
18,random_forest_1,train,0.9998123264019217,0.9985487681483053,0.9994389533808585,0.9994389533808585
19,random_forest_1,test,0.8770893804423981,0.20211291668267187,0.6006936129027837,0.6006936129027837
20,random_forest_1_e_mezzo,train,0.9998373495483323,0.9986476932118679,0.9998622331214182,0.9998622331214183
21,random_forest_1_e_mezzo,test,0.8782404163747373,0.19389645704348404,0.5895319846532522,0.5895319846532522
22,random_forest_1_e_mezzo,train,0.9998623726947427,0.9988574244271653,0.9998764352460561,0.9998764352460562
23,random_forest_1_e_mezzo,test,0.8762386147532779,0.18391165576008178,0.5811250910004568,0.5811250910004568
24,random_forest_1_e_mezzo,train,0.9997873032555114,0.9982284948986604,0.9998338288721426,0.9998338288721426
25,random_forest_1_e_mezzo,test,0.8800420378340507,0.19870326125012722,0.5920086823635307,0.5920086823635305
26,random_forest_1_e_mezzo,train,0.9997998148287166,0.9983332614796139,0.9998409299344615,0.9998409299344615
27,random_forest_1_e_mezzo,test,0.8754378941046942,0.17860802576960477,0.576126420710941,0.576126420710941
28,random_forest_1_e_mezzo,train,0.9998748842679479,0.99895002099958,0.9999289893768109,0.9999289893768109
29,random_forest_1_e_mezzo,test,0.8774897407666901,0.1872436085552603,0.5831075738766585,0.5831075738766585
30,random_forest_1_e_mezzo,train,0.9998123264019217,0.9984380500541816,0.9998480309967804,0.9998480309967804
31,random_forest_1_e_mezzo,test,0.8799919927935141,0.1928400394929113,0.5854366268006641,0.585436626800664
32,random_forest_1_e_mezzo,train,0.9997747916823061,0.9981358985067217,0.9997812747413879,0.9997812747413879
33,random_forest_1_e_mezzo,test,0.8769392453207887,0.1821241922528135,0.578069156741477,0.578069156741477
34,random_forest_1_e_mezzo,train,0.9997998148287166,0.9983454535928776,0.9997954768660258,0.9997954768660258
35,random_forest_1_e_mezzo,test,0.8758382544289861,0.17848737443378776,0.5754448142449257,0.5754448142449257
36,random_forest_1_e_mezzo,train,0.9998623726947427,0.9988574244271653,0.9998764352460561,0.9998764352460562
37,random_forest_1_e_mezzo,test,0.8769892903613252,0.1853880380637336,0.5817329228316365,0.5817329228316364
38,random_forest_1_e_mezzo,train,0.9997873032555114,0.9982528571316213,0.999742922735271,0.999742922735271
39,random_forest_1_e_mezzo,test,0.877389650685617,0.18340391982288495,0.5788700992610907,0.5788700992610908
40,random_forest_2,train,0.8812401471361009,0.12110845627829529,0.5014289092872175,0.5014289092872175
41,random_forest_2,test,0.8814933440096087,0.12311273666524918,0.5024936638465629,0.5024936638465628
42,random_forest_2,train,0.8813027050021269,0.12157325423677345,0.5017371330094266,0.5017371330094266
43,random_forest_2,test,0.8810429386447803,0.12027012205057692,0.5011474170508166,0.5011474170508166
44,random_forest_2,train,0.8813652628681531,0.12198485704945913,0.5017726383210213,0.5017726383210213
45,random_forest_2,test,0.8812431188069262,0.12128144733370584,0.5014428021399635,0.5014428021399635
46,random_forest_2,train,0.8819032605159772,0.12615161580886344,0.5049869803806232,0.5049869803806232
47,random_forest_2,test,0.8813432088879992,0.12247589875865161,0.5027719872828242,0.5027719872828242
48,random_forest_2,train,0.8811650776968696,0.1206007503019755,0.5011590375711251,0.5011590375711251
