,model,run_type,accuracy,average precision,balanced accuracy,AUROC
22,SGD_2,train,0.8133096411784937,0.5204932415793256,0.7341957565758978,0.7341957565758978
23,SGD_2,test,0.8134505158578526,0.5206016401167404,0.7339078202226784,0.7339078202226784
24,SGD_2,train,0.8176850471932439,0.5236061888427452,0.7218688499702162,0.7218688499702162
25,SGD_2,test,0.8178066488345433,0.5248641271067684,0.7254775435496255,0.7254775435496256
26,SGD_2,train,0.8068898314799954,0.5108450866561741,0.7332934097574029,0.7332934097574029
27,SGD_2,test,0.803591899121131,0.5044972875649196,0.7293223687953059,0.729322368795306
28,SGD_2,train,0.8145706752264129,0.5296671679052986,0.7504766249720758,0.7504766249720758
29,SGD_2,test,0.8195643867023309,0.5392889660443219,0.7558755744535461,0.7558755744535461
30,SGD_2,train,0.813596239825748,0.5104582554474241,0.6894529511992119,0.689452951199212
31,SGD_2,test,0.8108521207489492,0.5036578297882467,0.6894659581891818,0.6894659581891818
32,SGD_2,train,0.8255378501280141,0.542395638672944,0.7362031746859078,0.7362031746859079
33,SGD_2,test,0.8278945357279327,0.54759792323684,0.7383317743187001,0.7383317743187001
34,SGD_2,train,0.8131758951431083,0.5165382738822291,0.7247592268564148,0.7247592268564148
35,SGD_2,test,0.8126862820022926,0.5158740365343902,0.7251005183165518,0.7251005183165518
36,SGD_2,train,0.8211815506897474,0.5357609514337046,0.7407673786419873,0.7407673786419873
37,SGD_2,test,0.819258693160107,0.5313941979785956,0.7376048043745422,0.7376048043745422
38,SGD_2,train,0.8061637815736177,0.4926956564088413,0.6861127827865718,0.6861127827865718
39,SGD_2,test,0.8070309514711502,0.4945095537199101,0.685308837116575,0.685308837116575
40,SGD_3,train,0.7415262333295121,0.45932714704316907,0.7364418308303418,0.7364418308303418
41,SGD_3,test,0.7414596866641192,0.4575705323905928,0.7340187952739792,0.7340187952739792
42,SGD_3,train,0.7769689327066376,0.4969806151736322,0.7592652292614708,0.7592652292614708
43,SGD_3,test,0.772793274742071,0.49044274934116466,0.7540950591268695,0.7540950591268694
44,SGD_3,train,0.7363865642554167,0.44106923612696497,0.7144588183111451,0.7144588183111451
45,SGD_3,test,0.7359572029040886,0.44292993358690774,0.7173244653032117,0.7173244653032117
46,SGD_3,train,0.7560663380335512,0.45772881556649003,0.7228715232927312,0.7228715232927311
47,SGD_3,test,0.7514711501719527,0.45031104081913176,0.7162207020790592,0.7162207020790592
48,SGD_3,train,0.772459780656502,0.4913334974005287,0.7557592485044018,0.7557592485044018
49,SGD_3,test,0.772946121513183,0.4909664941645856,0.7547027761942148,0.7547027761942149
50,SGD_3,train,0.7473155260040506,0.4076367840540014,0.6590423891055586,0.6590423891055586
51,SGD_3,test,0.7439816583874665,0.40235822902761886,0.6544220085895704,0.6544220085895704
52,SGD_3,train,0.7982536589093966,0.5133308710726063,0.7559782855376015,0.7559782855376016
53,SGD_3,test,0.803591899121131,0.5215821451527084,0.7604232755172887,0.7604232755172887
54,SGD_3,train,0.7005999465015859,0.40278212439271416,0.6804852784581298,0.6804852784581299
55,SGD_3,test,0.6935422239205197,0.393787611205593,0.6707456775398732,0.6707456775398732
56,SGD_3,train,0.6858496694562268,0.40901577638939773,0.6951011873943544,0.6951011873943544
57,SGD_3,test,0.6897210546427207,0.4114388665944402,0.6970206264855507,0.6970206264855507
58,SGD_3,train,0.773682601551454,0.48778909136556126,0.7492709888583908,0.7492709888583909
59,SGD_3,test,0.7701948796331678,0.48342796096214247,0.7465228203847556,0.7465228203847557
60,SGD_4,train,0.762810959532271,0.446230603249249,0.6997516860805192,0.6997516860805192
61,SGD_4,test,0.7644631257164692,0.44654838308543787,0.6984012402067236,0.6984012402067236
62,SGD_4,train,0.7738927738927739,0.4560550345700679,0.701214249094715,0.701214249094715
63,SGD_4,test,0.7779136415743217,0.4631477287794554,0.7066502600454965,0.7066502600454965
64,SGD_4,train,0.7607283426955558,0.45526994924413056,0.7150495845376139,0.7150495845376139
65,SGD_4,test,0.7621704241497899,0.4595893395976897,0.7198847633907528,0.7198847633907528
66,SGD_4,train,0.7675876036531775,0.4347412860505885,0.6766873226279794,0.6766873226279794
67,SGD_4,test,0.7638517386320214,0.4278335791603526,0.6709726001366088,0.6709726001366088
68,SGD_4,train,0.7917956360579311,0.48628942129198865,0.7218134396412302,0.7218134396412302
69,SGD_4,test,0.7936568589988536,0.4876315438197265,0.7205036432000316,0.7205036432000317
70,SGD_4,train,0.7833696358286523,0.4860231228040388,0.7348615277764651,0.734861527776465
71,SGD_4,test,0.7782193351165456,0.47934938204078015,0.7313585833975988,0.7313585833975987
72,SGD_4,train,0.7782872864840078,0.4603487549679602,0.7016515130606364,0.7016515130606366
73,SGD_4,test,0.7799006495987773,0.46291231654482945,0.7032639625460724,0.7032639625460723
74,SGD_4,train,0.774657036952119,0.47897035582536157,0.7351061056285301,0.7351061056285301
75,SGD_4,test,0.7721818876576232,0.47608650117270834,0.7336055998576272,0.7336055998576273
76,SGD_4,train,0.7483854942871336,0.412828097031796,0.6655124930768804,0.6655124930768804
77,SGD_4,test,0.7469621704241498,0.41055256749774505,0.6635135400000476,0.6635135400000475
78,SGD_4,train,0.7771408918949902,0.475547949487421,0.7269429260925309,0.7269429260925308
79,SGD_4,test,0.7753152464654184,0.4709063090778219,0.7221528875809828,0.7221528875809828
80,SGD_5,train,0.6983071573235508,0.31824447375972736,0.5619826895663889,0.5619826895663889
81,SGD_5,test,0.6974398165838747,0.3183960285953099,0.5624240679849836,0.5624240679849836
82,SGD_5,train,0.7600978256715961,0.4519450557672282,0.7108493902602961,0.7108493902602961
83,SGD_5,test,0.7636988918609094,0.45683003097561947,0.7143408963374435,0.7143408963374435
84,SGD_5,train,0.7419274714356682,0.4163639040596172,0.6759131193878511,0.675913119387851
85,SGD_5,test,0.7403133358807795,0.41648319716325793,0.677291654380402,0.6772916543804021
86,SGD_5,train,0.7701287783254996,0.44769025271425483,0.6933132331154468,0.6933132331154469
87,SGD_5,test,0.7675200611387084,0.4430152842958825,0.6894872253871254,0.6894872253871254
88,SGD_5,train,0.7641675264626084,0.4804483066077471,0.7481015535434596,0.7481015535434596
89,SGD_5,test,0.7637753152464655,0.4799043495484674,0.7476685671162324,0.7476685671162323
90,SGD_5,train,0.777714089189499,0.4730947175145066,0.7224494401023169,0.722449440102317
91,SGD_5,test,0.7757737867787543,0.47325303804394486,0.7251465030144912,0.7251465030144912
92,SGD_5,train,0.7892926745385762,0.4961830431417017,0.7423589134580806,0.7423589134580805
93,SGD_5,test,0.7911348872755063,0.4980904283972716,0.7425804733663646,0.7425804733663647
94,SGD_5,train,0.6477511559478772,0.2913491286615185,0.5248650401147893,0.5248650401147893
95,SGD_5,test,0.6440962934658006,0.29057223359551343,0.5234759131514323,0.5234759131514323
96,SGD_5,train,0.767148152394054,0.45031205531282803,0.7009643874664915,0.7009643874664915
97,SGD_5,test,0.7699656094764998,0.45197004991033707,0.7000467443442736,0.7000467443442735
98,SGD_5,train,0.7740074133516757,0.4740997403640021,0.7285724024266369,0.728572402426637
99,SGD_5,test,0.772946121513183,0.4718611643478602,0.7264444254629508,0.726444425462951
100,SGD_6,train,0.7281134166380068,0.4197587113365345,0.6900709781222942,0.6900709781222942
101,SGD_6,test,0.727015666794039,0.4172317391753477,0.6872073150810616,0.6872073150810616
102,SGD_6,train,0.6804616148878444,0.3933839072904709,0.6749315721084436,0.6749315721084436
103,SGD_6,test,0.6842949942682461,0.39854035642116925,0.6808809688123428,0.6808809688123428
104,SGD_6,train,0.7211968359509343,0.4517519402855263,0.7384896669735836,0.7384896669735835
105,SGD_6,test,0.7247993886129156,0.4566656258498467,0.7432725778633144,0.7432725778633144
106,SGD_6,train,0.6197791279758493,0.3500106120992699,0.6252668780424813,0.6252668780424813
107,SGD_6,test,0.6127627053878487,0.3444441800107234,0.617519911867108,0.6175199118671081
108,SGD_6,train,0.7398639611754366,0.45851839728102206,0.7364586517421632,0.7364586517421631
109,SGD_6,test,0.7448987390141383,0.46621816950925515,0.7436794090670575,0.7436794090670574
110,SGD_6,train,0.5906415988383201,0.34796752578266593,0.6260297652481955,0.6260297652481955
111,SGD_6,test,0.5852502865876958,0.3435590608700765,0.6194921509107608,0.6194921509107609
112,SGD_6,train,0.6790095150750889,0.4128359792921191,0.7029790448300997,0.7029790448300998
113,SGD_6,test,0.6826136797860145,0.41541069785046075,0.7052969877935271,0.7052969877935271
114,SGD_6,train,0.7577859299170775,0.47046512130804696,0.7395333781377496,0.7395333781377496
115,SGD_6,test,0.7551394726786397,0.46628203558543563,0.7358221869730859,0.735822186973086
116,SGD_6,train,0.7132676067102297,0.4255771379081279,0.7063346359610072,0.7063346359610072
117,SGD_6,test,0.7134887275506305,0.4255418295338002,0.7061603461482191,0.706160346148219
118,SGD_6,train,0.6815506897474111,0.4143615725562645,0.7042202519664396,0.7042202519664397
119,SGD_6,test,0.6823844096293465,0.4157124215906239,0.7058066901878687,0.7058066901878687
