,model,run_type,accuracy,average precision,balanced accuracy,AUROC
101,decision_tree_4,test,0.7854031333588078,0.4731903400033889,0.7110962061928341,0.7110962061928341
102,decision_tree_4,train,0.9357063701325996,0.82649542840962,0.8950484719633784,0.8950484719633783
103,decision_tree_4,test,0.7903706534199465,0.48097069592401465,0.7152965575205654,0.7152965575205654
104,decision_tree_4,train,0.9383621842638236,0.832647277753935,0.9008216149595872,0.9008216149595872
105,decision_tree_4,test,0.7837218188765762,0.46935714427260955,0.7075882927946038,0.7075882927946037
106,decision_tree_4,train,0.9329168099659902,0.8180071681296254,0.8921089362953929,0.892108936295393
107,decision_tree_4,test,0.7850974398165839,0.47224703030357634,0.7100479812340681,0.710047981234068
108,decision_tree_4,train,0.936910084451068,0.8303012205172677,0.8961556899305444,0.8961556899305444
109,decision_tree_4,test,0.7868551776843714,0.4756034633484566,0.7126056843465363,0.7126056843465364
110,decision_tree_4,train,0.9399480301119645,0.8377685241912826,0.9020895481624716,0.9020895481624714
111,decision_tree_4,test,0.7828811616354604,0.4693206836453283,0.7089277058500945,0.7089277058500943
112,decision_tree_4,train,0.9408078260537277,0.8401374685257785,0.9033970240551181,0.9033970240551181
113,decision_tree_4,test,0.7843332059610241,0.4711937859345845,0.7096011381241734,0.7096011381241735
114,decision_tree_4,train,0.9340440979785242,0.821111842791675,0.893790201972457,0.893790201972457
115,decision_tree_4,test,0.7858616736721437,0.4729603195598887,0.7099095922282266,0.7099095922282265
116,decision_tree_4,train,0.9386869960640453,0.835399426116343,0.8985804919232756,0.8985804919232756
117,decision_tree_4,test,0.7917462743599541,0.48362605967355154,0.7172546184322558,0.7172546184322558
118,decision_tree_4,train,0.9385532500286599,0.8336605073287469,0.9003689427738408,0.9003689427738407
119,decision_tree_4,test,0.7805120366832251,0.46464541560103567,0.7051095986997173,0.7051095986997173
120,decision_tree_5,train,1.0,1.0,1.0,1.0
121,decision_tree_5,test,0.7420710737485671,0.4215666329305103,0.6831099364234007,0.6831099364234007
122,decision_tree_5,train,0.9992739500936222,0.9981104328070273,0.9987226455279132,0.9987226455279133
123,decision_tree_5,test,0.7445166220863584,0.42607514341242125,0.6875663204592997,0.6875663204592996
124,decision_tree_5,train,0.9994268027054912,0.9985233168708668,0.998975059788179,0.998975059788179
125,decision_tree_5,test,0.7438288116163546,0.424879973859116,0.6864200808275297,0.6864200808275297
126,decision_tree_5,train,0.9999808934235164,0.9999507772290289,0.9999658353262726,0.9999658353262726
127,decision_tree_5,test,0.7451280091708062,0.42896941107779885,0.6911676529601533,0.6911676529601533
128,decision_tree_5,train,1.0,1.0,1.0,1.0
129,decision_tree_5,test,0.7468857470385938,0.43260193119885487,0.694895820304094,0.6948958203040939
130,decision_tree_5,train,0.9994459092819749,0.9985534377428835,0.9990301275914595,0.9990301275914596
131,decision_tree_5,test,0.7400076423385556,0.4215320718303508,0.684603888217868,0.684603888217868
132,decision_tree_5,train,0.9995605487408766,0.9988487743667898,0.9992351156338237,0.9992351156338237
133,decision_tree_5,test,0.7403133358807795,0.4205327324367648,0.6829767663618398,0.6829767663618397
134,decision_tree_5,train,0.9995032290114257,0.9987202079547512,0.9991117184830884,0.9991117184830884
135,decision_tree_5,test,0.74619793656859,0.4276147479557145,0.6883988870427357,0.6883988870427357
136,decision_tree_5,train,0.9990637777523024,0.9975880842224157,0.9983259309873591,0.9983259309873591
137,decision_tree_5,test,0.7474207107374856,0.42992308912900795,0.6906688813546663,0.6906688813546662
138,decision_tree_5,train,0.9999426802705491,0.9998523316870866,0.9998975059788179,0.9998975059788179
139,decision_tree_5,test,0.742300343905235,0.4236465204293776,0.6858608129595896,0.6858608129595896
